Event Description,Year,Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Respondent,Geographic Areas,NERC Region,Demand Loss (MW),Number of Customers Affected,Tags
High Winds,2010,10/27/10,5:00 p.m.,10/29/10,4:00 AM,Commonwealth Edison,Northern Illinois,RFC,N/A,"127,000","severe weather, wind"
Severe Storm,2004,8/3/04,9:00 p.m.,8/4/04,7:00 a.m.,Commonwealth Edison,Northern Illinois,MAIN,127,"127,000","severe weather, storm"
Severe Thunderstorms,2004,5/21/04,2:00 a.m.,5/24/04,12:00 a.m.,Cleveland Electric Illuminating Company,Cleveland area,ECAR,177 on 5/21/04 between 3:00 p.m. and 5:00 p.m.,"127,000","severe weather, thunderstorm"
Severe Weather,2010,7/15/10,7:00 p.m.,7/19/10,11:30 PM,Detroit Edison,Southeastern Michigan,RFC,540,"127,534",severe weather
Heavy Snow Storm,2007,4/16/07,10:14 a.m.,4/18/07,10:18 p.m.,Central Maine Power Company,Southern and Coastal Maine,NPCC,-,"127,545","severe weather, winter storm"
Major Storm,2011,3/19/11,11:56 PM,3/24/11,7:10 PM,Pacific Gas and Electric,Northern and Central California,WECC,91,"128,000","severe weather, storm"
CA ISO  Stage 2 -Initiated interruption of Air Conditioner Cycling Interruptible Load Program,2005,7/21/05,2:39 p.m.,7/21/05,5:30 p.m.,Southern California Edison Company,Southern California,WECC,197,"128,050",load shedding
Ice Storm,2007,1/13/07,7:30 a.m.,1/19/07,4:00 p.m.,DTE Energy (Detroit Edison),Eastern and Lower Michigan,RFC,500,"129,607","severe weather, winter storm"
Severe Weather - Winter Storm,2012,3/2/12,9:00 PM,3/5/12,4:30 PM,"Detroit Edison, Subsidiary of DTE Energy","Southeastern, Michigan",RFC,371,"130,000","severe weather, winter storm"
Shed Firm Load,2006,10/2/06,3:05 p.m.,10/2/06,8:39 p.m.,Southern California Edison Company,"Newhall, San Frenando, Saugus, and Santa Clarita, California",WECC,308,"130,000",load shedding
Winter Snow/Ice Storm,2006,2/12/06,2:00 a.m.,2/14/06,4:00 p.m.,Atlantic City Electric,Entire Atlantic City Electric territory Southern New Jersey,RFC,80,"130,000","severe weather, winter storm"
Severe Storms,2003,7/5/03,3:00 a.m.,7/5/03,7:00 a.m.,Com Ed,Northern Illinois,MAIN,80,"130,000","severe weather, storm"
Winter Storm,2002,12/11/02,1:09 PM,12/13/02,10:00 AM,Dominion-Virginia Power/North Carolina Power,Northern Virginia to Fredericksburg; Staunton to Harrisonburg,SERC,63,"130,000","severe weather, winter storm"
Interruption of Firm Power,2001,3/6/01,9:17 a.m.,3/6/01,11:00:00 AM,New England,Boston & Northeast Massachusetts,NPCC,340,"130,000",load shedding
Severe Weather,2000,8/18/00,6:30 p.m.,8/20/00,12:00 p.m.,Duke Power,North Carolina,SERC,500,"130,000",severe weather
Ice/Snow Storm,2009,2/23/09,2:38 a.m.,2/24/09,1:46 p.m.,Central Maine Power Company,Southern Central and Western Maine,NPCC,N/A,"131,000","severe weather, winter storm"
Severe Thunderstorms,2003,7/4/03,9:00 a.m.,7/6/03,4:00 p.m.,Consumers Energy,Lower Michigan Peninsula,ECAR,75-90,"131,000","severe weather, thunderstorm"
Severe Thunderstorms,2008,8/2/08,8:00 p.m.,8/3/08,5:30 a.m.,Southern Company,Georgia and Alabama,SERC,400,"131,115","severe weather, thunderstorm"
Transmission Equipment Failure,2009,3/1/09,12:15 a.m.,3/1/09,3:00 a.m.,El Paso Electric Company,"City of El Paso, Texas, County of El Paso",WECC,250,"132,000","equipment failure, transmission interruption"
High Winds,2009,2/12/09,8:00 a.m.,2/15/09,10:00 p.m.,Penelec,Western and North Eastern Pennsylvania,RFC,130,"132,000","severe weather, wind"
Load Shedding,2005,7/2/05,1:27 a.m.,7/2/05,1:46 a.m.,Puerto Rico Electric Power Authority,Island of Puerto Rico,PR,226,"132,290",load shedding
Ice Storm,2000,1/23/00,8:00 a.m.,1/28/00,12:00:00 PM,Duke Power Co.,South Carolina,SERC,450,"133,000","severe weather, winter storm"
Severe Weather - Nor'easter,2012,10/30/12,2:00 AM,11/1/12,10:00 PM,Detroit Edison Co,Greater Detroit Michigan,RFC,Unknown,"133,777","severe weather, storm"
CA ISO Stage 2 -Initiated interruption of Air Conditioner Cycling Interruptible Load Program,2005,7/22/05,1:55 p.m.,7/22/05,6:00 p.m.,Southern California Edison Company,Southern California,WECC,206,"133,900",load shedding
Winter Storm,2007,12/23/07,5:30 a.m.,12/25/07,6:07 p.m.,Consumers Energy,Lower 2/3 of Michigan Lower Peninsula,RFC,50,"134,288","severe weather, winter storm"
Severe Thunderstorms,2003,7/8/03,4:00 a.m.,7/11/03,4:00 p.m.,American Electric Power,Ohio,ECAR,"11,000","134,500","severe weather, thunderstorm"
Severe Storm,2008,5/12/08,12:01 a.m.,5/14/08,12:00 a.m.,Atlantic City Electric,"Cape May, Cumberland, Gloucester, Salem, Camden, Atlantic, Burliington  Counties, New Jersey",RFC,55,"135,000","severe weather, storm"
Severe Weather,2007,7/18/07,6:00 p.m.,7/19/07,2:00 a.m.,Exelon Corporation West ComEd,Northern Counties of Illinois,RFC,300,"135,000",severe weather
Severe Thunderstorms,2004,7/13/04,4:30 p.m.,7/17/04,8:00 a. m.,Cinergy Services,"West, West Central and Southern Indiana",ECAR,600,"135,000","severe weather, thunderstorm"
Severe Weather,2011,8/27/11,7:00 PM,8/29/11,1:31 PM,North Carolina Eastern Municipal Power Agency,Eastern North Carolina,SERC,200,"136,000",severe weather
Severe Storm,2009,6/12/09,4:37 p.m.,6/12/09,6:53 p.m.,Tennessee Valley Authority,"Chattanooga, Tennessee",SERC,860,"136,000","severe weather, storm"
High Winds and Rain,2009,8/7/09,11:00 p.m.,8/11/09,10:00 p.m.,Detroit Edison,Western Region of Service Territory,RFC,N/A,"137,000","severe weather, wind, rain"
Lightning,2007,6/27/07,3:41 p.m.,6/27/07,4:30 p.m.,Consolidated Edison of NY Inc,"Northern Manhattan NY (Yorkville) and SW Bronx (Motthaven, Melrose, High Bridge Sections)",NPCC,460,"137,000","severe weather, thunderstorm"
Severe Weather - Thunderstorms,2013,6/27/13,5:00 PM,6/28/13,12:00 AM,Detroit Edison Co,South Eastern Michigan,RFC,Unknown,"138,000","severe weather, thunderstorm"
Thunderstorms,2010,9/21/10,9:31 p.m.,9/22/10,2:30 PM,Consumers Energy,Central and Southern Michigan,RFC,N/A,"138,000","severe weather, thunderstorm"
Severe Thunderstorms,2007,4/16/07,2:00 p.m.,4/18/07,5:00 p.m.,Baltimore Gas and Electric Company,Central Maryland - Baltimore City and surrounding Counties,RFC,160,"138,000","severe weather, thunderstorm"
Severe Weather - Thunderstorms,2014,6/18/14,5:00 PM,6/20/14,3:00 PM,Detroit Edison Co,Southeast Michigan,RFC,Unknown,"138,802","severe weather, thunderstorm"
Severe Thunderstorms,2003,5/2/03,5:00 p.m.,5/4/03,12:00 p.m.,Duke Energy Company/Duke Power Control Area,"Piedmont, North and South Carolina",SERC,"1,500","139,000","severe weather, thunderstorm"
Load Shedding,2005,2/16/05,1:26 p.m.,2/16/05,1:43 p.m.,Puerto Rico Electric Power Authority,Island of Puerto Rico,PR,325,"139,438",load shedding
Severe Weather - Winter Storm,2012,3/2/12,9:00 PM,3/4/12,5:30 PM,Consumers Energy,"Lower Peninsula, Michigan",RFC,50,"140,000","severe weather, winter storm"
Severe Weather,2011,8/27/11,10:00 PM,8/29/11,4:00 PM,Atlantic City Electric Company,Southern New Jersey,RFC,320,"140,000",severe weather
Severe Weather,2009,12/8/09,1:00 a.m.,12/10/09,11:00 a.m.,Arizona Public Service,Arizona,WECC,N/A,"140,000",severe weather
Ice Storm,2008,12/19/08,8:30 a.m.,12/22/08,12:00 p.m.,American Electric Power,"Indiana, Michigan and Northwest Ohio",RFC,N/A,"140,000","severe weather, winter storm"
Load Shedding,2008,11/7/08,11:13 a.m.,11/7/08,11:54 a.m.,Southern California Edison,Goleta and Santa Barbara Areas of Southern California,WECC,250,"140,000",load shedding
Ice Storm,2007,2/24/07,6:00 p.m.,2/24/07,11:47 p.m.,Alliant Energy,Central Iowa and Cedar Rapids areas,MRO,400,"140,000","severe weather, winter storm"
Severe Windstorm,2006,2/4/06,4:30 a.m.,2/8/06,8:00  a.m.,Puget Sound Energy,Western Washington,WECC,--,"140,000","severe weather, wind"
Severe Weather - Ice/Snow,2013,12/22/13,6:30 AM,12/25/13,5:12 AM,Detroit Edison Co,Michigan,RFC,350,"140,735","severe weather, winter storm"
Severe Weather,2011,5/25/11,10:14 PM,5/28/11,11:00 AM,Duke Energy Midwest,Central Indiana,RFC,200,"141,000",severe weather
Windstorm,2008,3/8/08,2:14 p.m.,3/8/08,9:59 p.m.,Dominion-Virginia Power,Virginia and Eastern Part of North Carolina,SERC,210,"141,130","severe weather, wind"
Severe Weather,2011,4/25/11,5:30 PM,4/27/11,6:00 PM,Entergy Corporation,"Arkansas, Louisiana, Mississippi",SPP,UNK,"141,700",severe weather
High Winds,2006,1/14/06,3:45 p.m.,1/16/06,5:30 p.m.,PECO Energy,"Chester, Montgomery, Delaware, Philadelphia and Bucks Counties, Pennsylvania",RFC,--,"142,315","severe weather, wind"
Voltage Reduction/Load Shed,2005,10/18/05,3:19 p.m.,10/18/05,3: 37 p.m.,Puerto Rico Electric Power Authority,Island of Puerto Rico,PR,460,"142,591","voltage reduction, load shedding"
Hurricane Katrina,2005,8/29/05,1:10 a.m.,8/29/05,12:42 p.m.,Louisiana Generating,East and Southeast Louisiana,SPP,300,"143,000","severe weather, hurricane/tropical storm"
Strong Thunderstorm,2005,6/6/05,4:43  p.m.,6/7/05,10:00 p.m.,PECO Energy,"Bucks, Montgomery, Delaware, Chester, Philadelphia counties, Pennsylvania",MAAC,N/A,"143,000","severe weather, thunderstorm"
Severe Weather - Snow/Ice,2014,2/5/14,1:00 AM,2/9/14,8:40 PM,FirstEnergy Corp: Met-Ed,Pennsylvania,RFC,Unknown,"144,000","severe weather, winter storm"
Severe Weather - Thunderstorms,2012,6/29/12,7:00 PM,7/7/12,7:43 PM,FirstEnergy (Potomac Edison),Maryland; West Virginia,RFC,UNK,"145,000","severe weather, thunderstorm"
Severe Weather,2011,10/29/11,3:00 PM,11/2/11,8:15 AM,Central Hudson Gas & Electric Corp.,"Mid-Hudson Valley Region, New York",NPCC,N/A,"145,000",severe weather
Snow Storm,2004,1/7/04,Midnight,1/10/04,5:00 p.m.,Puget Sound Energy,King County,WECC,150,"145,000","severe weather, winter storm"
Thunderstorms,2010,8/5/10,3:54 p.m.,8/8/10,12:00 AM,Dominion - Virginia Power,Northern Virginia,RFC,N/A,"145,157","severe weather, thunderstorm"
Thunderstorms,2008,2/26/08,5:00 a.m.,2/26/08,3:00 p.m.,Southern Company,Southern Service Area/Alabama and Georgia,SERC,484,"145,380","severe weather, thunderstorm"
Tropical Storm Ernesto,2006,9/1/06,3:00 p.m.,9/4/06,11:00 p.m.,PECO Energy,"Chester, Montgomery, Delaware, Philadelphia and Bucks Counties, Pennsylvania",RFC,N/A,"146,094","severe weather, hurricane/tropical storm"
Severe Weather - Wind Storm,2013,1/20/13,3:30 AM,1/23/13,6:15 AM,Detroit Edison Co,Southeastern Michigan,RFC,Unknown,"146,500","severe weather, wind"
Severe Weather,2011,10/29/11,12:57 PM,11/3/11,11:00 PM,PPL Electric Utilities,"Harrisburg, Lehigh Valley, Lancaster Region Pennsylvania",RFC,UNK,"146,721",severe weather
Severe Storm,2010,1/20/10,1:00 p.m.,1/24/10,6:10 PM,Los Angeles Department of Water and Power,"City of Los Angeles, California",WECC,N/A,"147,223","severe weather, storm"
Severe Weather - Fog,2013,6/23/13,9:20 PM,6/24/13,1:35 AM,Pacific Gas & Electric Co,Central Coast California,WECC,Unknown,"148,000","severe weather, fog"
High Winds,2010,11/15/10,11:00 p.m.,11/16/10,2:14 AM,Puget Sound Energy,Puget Sound Region,WECC,391,"149,256","severe weather, wind"
Severe Weather - Hurricane Sandy,2012,10/29/12,4:00 PM,11/8/12,5:08 PM,FirstEnergy Corp: Potomac Edison,Maryland; West Virginia,RFC,Unknown,"150,000","severe weather, hurricane/tropical storm"
Severe Weather,2011,11/30/11,4:56 PM,12/2/11,10:00 AM,Los Angeles Department of Water and Power,"City of Los Angeles, California",WECC,UNK,"150,000",severe weather
Thunderstorms,2010,6/24/10,3:00 p.m.,6/29/10,12:00 PM,Atlantic City Electric,Southwestern New Jersey,RFC,N/A,"150,000","severe weather, thunderstorm"
Severe Weather,2010,6/18/10,8:00 p.m.,6/22/10,7:30 PM,Detroit Edison,"Detroit, MI",RFC,N/A,"150,000",severe weather
Winter Storm,2010,2/23/10,10:00 p.m.,2/25/10,4:00 PM,Central Hudson Gas & Electric Corp,Upstate New York,NPCC,N/A,"150,000","severe weather, winter storm"
Hurricane Gustav,2008,9/1/08,10:30 a.m.,9/13/08,7:22 p.m.,Louisiana Generating LLC,Primarily South and Central Louisiana,SERC,400,"150,000","severe weather, hurricane/tropical storm"
Severe Storm,2008,6/8/08,6:00 p.m.,6/16/08,11:30 p.m.,Detroit Edison Company-DTE,Southwestern Michigan (DECO Service Territory),RFC,500,"150,000","severe weather, storm"
Under Frequency/Load Shedding,2008,2/26/08,1:10 p.m.,2/26/08,3:45 p.m.,Progress Energy Florida,"The entire PEF system was affected, including the following counties: Alachua, Bay, Citrus, Columbia, Dixie, Franklin, Gilchrist, Gulf, Hamilton, Hardee, Hernando, Highlands, Jefferson, Lafayette, Lake, Levy, Madison, Marion, Orange, Osecola, Pasco, Pinellas, Polk, Seminole, Sumter, Suwannee, Taylor, Volusia, Wakulla.",FRCC,500,"150,000",load shedding
Severe Storm,2008,1/4/08,7:47 a.m.,1/4/08,4:30 p.m.,Sacramento Municipal Utility District,Sacramento County,WECC,300,"150,000","severe weather, storm"
Winter Storm,2005,4/23/05,6:00 a.m,4/27/05,6:00 a.m.,Cleveland Electric Illuminating Company/First Energy Corporation,"Cleveland, Ohio and northeast Ohio",ECAR,N/A,"150,000","severe weather, winter storm"
Ice Storm,2005,1/29/05,10:00 a.m.,1/31/05,10:00 a.m,Southern Company,Parts of Alabama and Georgia,SERC,100,"150,000","severe weather, winter storm"
Hurricane Frances,2004,9/7/04,10:00 a.m.,9/8/04,12:00 p.m.,Georgia System Operations,Georgia,SERC,"2,200","150,000","severe weather, hurricane/tropical storm"
Ice Storm,2004,1/26/04,10:00 a.m.,1/28/04,8:00 a.m.,South Carolina Electric and Gas,Central South Carolina,SERC,500-700,"150,000","severe weather, winter storm"
Winter Storm,2011,1/26/11,7:43 PM,1/27/11,6:18 PM,Dominion - Virginia Power,Northern Virginia,SERC,600,"150,084","severe weather, winter storm"
Severe Weather,2011,8/28/11,5:00 AM,8/30/11,5:00 AM,Long Island Power Authority,"Long Island, New York",NPCC,UNK,"152,261",severe weather
High Winds and Rain,2010,3/13/10,3:00 p.m.,3/17/10,4:00 PM,Long Island Power Authority,Long Island,NPCC,N/A,"153,000","severe weather, wind, rain"
Severe Thunderstorms,2003,8/26/03,4:22 p.m.,8/31/03,6:00 p.m.,Potomac Electric Power Company,"Washington, D.C.,  Montgomery County,  Prince Georges County, Maryland",MAAC,"1,500","153,000","severe weather, thunderstorm"
Winter Storm,2007,2/13/07,5:00 p.m.,2/17/07,5:30 a.m.,Baltimore Gas and Electric Company,Central Maryland,RFC,400,"155,183","severe weather, winter storm"
Severe Weather - Hurricane Sandy,2012,10/29/12,6:12 PM,10/30/12,7:35 PM,Dominion Virginia Power,Virginia,RFC,520,"156,000","severe weather, hurricane/tropical storm"
Severe Weather - Thunderstorms,2013,7/19/13,6:00 PM,7/20/13,9:00 AM,Detroit Edison Co,Michigan,RFC,Unknown,"156,627","severe weather, thunderstorm"
Lines Loss/Transmission,2008,12/9/08,5:27 p.m.,12/10/08,4:12 a.m.,Jersey Central Power and Light,Central New Jersey,RFC,438,"156,729",transmission interruption
Severe Weather - Thunderstorms,2013,8/30/13,7:30 PM,8/31/13,1:30 AM,Exelon Corporation/ComEd,Entire ComEd territory Illinois,RFC,Unknown,"157,000","severe weather, thunderstorm"
Severe Storm,2009,1/5/09,5:00 a.m.,1/6/09,6:00 p.m.,"Oncor Electric Delivery Company, LLC",North and Central Texas,TRE,N/A,"157,019","severe weather, storm"
Severe Weather,2008,6/3/08,5:00 p.m.,6/7/08,11:00 p.m.,Allegheny Power,"Maryland, West Virginia, Virginia",RFC,634,"157,168",severe weather
Major Storm,2008,3/15/08,8:55 p.m.,3/16/08,8:30 p.m.,Southern Company,Parts of Alabama and Georgia,SERC,200,"157,744","severe weather, storm"
Severe Weather,2011,8/28/11,7:40 AM,8/29/11,7:40 AM,The United illuminating Company,Southwest Connecticut,NPCC,N/A,"158,000",severe weather
High Winds,2009,4/27/09,3:30 p.m.,4/28/09,11:30 a.m.,CenterPoint Energy,Greater Houston/Galveston Area,TRE,176,"158,000","severe weather, wind"
Winter Storm,2011,2/1/11,3:00 PM,2/3/11,12:00 PM,American Electric Power - Ohio,"Indiana, Ohio",RFC,UNK,"158,013","severe weather, winter storm"
High Winds,2007,4/12/07,12:32 a.m.,4/12/07,9:02 p.m.,Los Angeles Department of Water and Power,"City of Los Angeles, California",WECC,200,"158,977","severe weather, wind"
High Wind Gusts,2004,10/30/04,12:30  p.m.,11/3/04,1:50 p.m.,DTE Energy,Southeastern Michigan,ECAR,700,"159,870","severe weather, wind"
Major System Interruption/Load Shed,2011,6/30/11,2:11 PM,6/30/11,11:25 PM,Salt River Project,"Phoenix, Arizona",WECC,"5,299","160,000",load shedding
Winter Storm,2011,2/20/11,4:00 PM,2/23/11,4:00 PM,Consumers Energy,"Southern Lower Peninsula, Michigan",RFC,262,"160,000","severe weather, winter storm"
High Winds,2007,10/18/07,3:00 p.m.,10/22/07,11:36 a.m.,Puget Sound Energy,Western Washington,WECC,N/A,"160,000","severe weather, wind"
Severe Winter Storm,2006,2/27/06,6:25 p.m.,3/1/06,2:30 p.m.,Pacific Gas and Electric Company,Northern and Central California,WECC,-,"160,000","severe weather, winter storm"
Storm with High Winds,2003,11/12/03,6:00 p.m.,11/16/03,5:00 p.m.,DTE Energy,Southeastern Michigan,ECAR,Est. 75,"160,000","severe weather, wind"
Severe Storm,2003,4/4/03,3:11 a.m.,4/5/03,2:00 p.m.,Niagara Mohawk Power Corporation,"New York, Upstate New York",NPCC,200-250,"160,000","severe weather, storm"
High winds and thunder,2000,7/20/00,NA,NA,NA,Alabama Power Co,Alabama,SERC,None,"160,000","severe weather, thunderstorm"
Tropical Depression Ike,2008,9/15/08,12:37 a.m.,9/19/08,4:30 p.m.,Allegheny Power,Western Pennsylvania,RFC,546,"160,875","severe weather, hurricane/tropical storm"
Severe Weather,2011,10/29/11,11:18 AM,11/4/11,12:00 AM,New York State Elec & Gas Corp,Southeast New York,NPCC,UNK,"161,151",severe weather
Load Shed/ Automatic undervoltage relay action,2011,6/6/11,12:13 AM,6/6/11,3:15 AM,El Paso Electric Company,"El Paso County, Texas; Dona Ana County, New Mexico",SPP,450,"162,000",load shedding
Severe Weather,2014,4/12/14,8:00 PM,4/15/14,7:30 PM,Detroit Edison Company,Michigan,RFC,Unknown,"164,000",severe weather
Lightning Storm,2006,4/29/06,2:55 p.m.,4/29/06,3:45 p.m.,Puerto Rico Electric Power Authority,Island of Puerto Rico,PR,237,"164,105","severe weather, thunderstorm"
Severe Weather,2011,8/27/11,1:00 PM,8/29/11,1:00 PM,Delmarva Power & Light Company,Delaware; Maryland,RFC,N/A,"165,000",severe weather
Transmission Level Outage,2011,3/27/11,1:27 PM,3/27/11,5:00 PM,Pacific Gas and Electric,"Sonoma and Central Valley, California",WECC,295,"165,000",transmission interruption
Severe Weather,2008,6/15/08,8:00 a.m.,6/15/08,8:00 p.m.,Exelon Corporation-ComEd,The Entire ComEd Territory,RFC,N/A,"165,000",severe weather
"Heavy Snow, High Winds and Rain/Major Distribution System Interruption",2004,11/14/04,4:55 a.m.,11/15/04,1:31 a.m.,ISO New England ( For New Brunswick Electric Power Coordination of joint Reliability Coordinators and Control Area Functions),Nova Scotia,NPCC,165,"165,000","severe weather, winter storm"
Severe Weather - High Winds,2011,4/20/11,2:00 AM,4/21/11,12:00 PM,Duke Energy Midwest,"Indiana, Kentucky, Ohio",RFC,UNK,"165,711","severe weather, wind"
Severe Weather - Thunderstorms,2013,6/13/13,8:47 PM,6/14/13,10:47 PM,Southern Company,Southern Company Territory,SERC,550,"165,798","severe weather, thunderstorm"
Severe Thunderstorms,2006,7/27/06,6:38 p.m.,7/29/06,9:36 p.m.,PECO Energy,"Chester, Montgomery, Delaware, Philadelphia and Bucks Counties, Pennsylvania",RFC,N/A,"167,564","severe weather, thunderstorm"
Severe Weather,2008,3/8/08,4:00 p.m.,3/10/08,1:44 p.m.,PECO Energy,"Chester, Montgomery, Delaware, Philadelphia and Bucks County, Pennsylvania",RFC,N/A,"168,449",severe weather
Severe Weather,2011,7/23/11,2:30 AM,7/24/11,9:00 AM,Exelon Corporation/ComEd,Illinois,RFC,UNK,"169,000",severe weather
Severe Thunderstorms,2011,6/15/11,7:15 PM,6/16/11,6:00 AM,Southern Company,Georgia,SERC,563,"169,000","severe weather, thunderstorm"
Severe Thunderstorms,2011,6/9/11,4:30 AM,6/9/11,12:00 PM,Exelon Corporation/ComEd,Illinois,RFC,UNK,"169,000","severe weather, thunderstorm"
Ice Storm,2008,12/12/08,8:45 a.m.,12/14/08,9:52 a.m.,Central Maine Power Company,Southern and Central Maine,NPCC,N/A,"169,757","severe weather, winter storm"
Severe Lightning Storms,2006,7/17/06,9:00 p.m.,7/18/06,9:00 a.m.,Exelon Corporation West ComEd,Northern Counties of Illinois,RFC,N/A,"170,519","severe weather, thunderstorm"
Severe Weather - Hail Storm,2013,10/27/13,4:27 AM,10/27/13,10:27 PM,CenterPoint Energy,"Houston, Texas",TRE,Unknown,"171,117","severe weather, hail"
